x,y,z,vx,vy,vz
0.51,-0.055,0.02,-0.05,0.04,0.01
0.515,-0.055,0.02,-0.05,0.04,0.01
0.52,-0.055,0.02,-0.05,0.04,0.01
0.525,-0.055,0.02,-0.05,0.04,0.01
0.53,-0.055,0.02,-0.05,0.04,0.01
0.535,-0.055,0.02,-0.05,0.04,0.01
0.54,-0.055,0.02,-0.05,0.04,0.01
0.545,-0.055,0.02,-0.05,0.04,0.01
0.55,-0.055,0.02,-0.05,0.04,0.01
0.555,-0.055,0.02,-0.05,0.04,0.01
0.355,-0.05,0.02,0.04,0.01,0.01
0.36,-0.05,0.02,0.04,0.01,0.01
0.365,-0.05,0.02,0.04,-0.03,0.01
0.37,-0.05,0.02,0.04,-0.03,0.01
0.375,-0.05,0.02,0.04,-0.05,0.01
0.38,-0.05,0.02,0.04,-0.05,0.01
0.385,-0.05,0.02,0.04,-0.05,0.01
0.39,-0.05,0.02,0.04,-0.05,0.01
0.395,-0.05,0.02,0.04,-0.05,0.01
0.4,-0.05,0.02,0.04,-0.05,0.01
0.405,-0.05,0.02,0.04,-0.05,0.01
0.41,-0.05,0.02,0.04,-0.05,0.01
0.415,-0.05,0.02,0.04,-0.03,0.01
0.42,-0.05,0.02,0.04,-0.03,0.01
0.425,-0.05,0.02,0.02,-0.03,0.01
0.43,-0.05,0.02,0.01,-0.03,0.01
0.435,-0.05,0.02,-0.01,-0.03,0.01
0.44,-0.05,0.02,-0.03,-0.03,0.01
0.445,-0.05,0.02,-0.04,-0.03,0.01
0.45,-0.05,0.02,-0.03,0.01,0.01
0.455,-0.05,0.02,-0.04,0.01,0.01
0.46,-0.05,0.02,-0.03,0.04,0.01
0.465,-0.05,0.02,-0.04,0.04,0.01
0.47,-0.05,0.02,-0.05,0.04,0.01
0.475,-0.05,0.02,-0.05,0.04,0.01
0.48,-0.05,0.02,-0.05,0.04,0.01
0.485,-0.05,0.02,-0.05,0.04,0.01
0.49,-0.05,0.02,-0.05,0.04,0.01
0.495,-0.05,0.02,-0.05,0.04,0.01
0.5,-0.05,0.02,-0.05,0.04,0.01
0.505,-0.05,0.02,-0.05,0.04,0.01
0.51,-0.05,0.02,-0.05,0.04,0.01
0.515,-0.05,0.02,-0.05,0.04,0.01
0.52,-0.05,0.02,-0.05,0.04,0.01
0.525,-0.05,0.02,-0.05,0.04,0.01
0.53,-0.05,0.02,-0.05,0.04,0.01
0.535,-0.05,0.02,-0.05,0.04,0.01
0.54,-0.05,0.02,-0.05,0.04,0.01
0.545,-0.05,0.02,-0.05,0.04,0.01
0.55,-0.05,0.02,-0.05,0.04,0.01
0.555,-0.05,0.02,-0.05,0.04,0.01
0.285,-0.045,0.02,0.04,0.04,0.01
0.29,-0.045,0.02,0.04,0.04,0.01
0.295,-0.045,0.02,0.04,0.04,0.01
0.3,-0.045,0.02,0.04,0.04,0.01
0.305,-0.045,0.02,0.04,0.04,0.01
0.31,-0.045,0.02,0.04,0.04,0.01
0.315,-0.045,0.02,0.04,0.04,0.01
0.32,-0.045,0.02,0.04,0.04,0.01
0.325,-0.045,0.02,0.02,0.04,0.01
0.33,-0.045,0.02,0.01,0.04,0.01
0.335,-0.045,0.02,-0.01,0.04,0.01
0.355,-0.045,0.02,0.04,-0.01,0.01
0.36,-0.045,0.02,0.04,-0.01,0.01
0.365,-0.045,0.02,0.04,-0.04,0.01
0.37,-0.045,0.02,0.04,-0.04,0.01
0.375,-0.045,0.02,0.04,-0.05,0.01
0.38,-0.045,0.02,0.04,-0.05,0.01
0.385,-0.045,0.02,0.04,-0.05,0.01
0.39,-0.045,0.02,0.04,-0.05,0.01
0.395,-0.045,0.02,0.04,-0.05,0.01
0.4,-0.045,0.02,0.04,-0.05,0.01
0.405,-0.045,0.02,0.04,-0.05,0.01
0.41,-0.045,0.02,0.04,-0.05,0.01
0.415,-0.045,0.02,0.04,-0.04,0.01
0.42,-0.045,0.02,0.04,-0.04,0.01
0.425,-0.045,0.02,0.02,-0.04,0.01
0.43,-0.045,0.02,0.01,-0.04,0.01
0.435,-0.045,0.02,-0.01,-0.04,0.01
0.44,-0.045,0.02,-0.03,-0.04,0.01
0.445,-0.045,0.02,-0.04,-0.04,0.01
0.45,-0.045,0.02,-0.03,-0.01,0.01
0.455,-0.045,0.02,-0.04,-0.01,0.01
0.46,-0.045,0.02,-0.03,0.02,0.01
0.465,-0.045,0.02,-0.04,0.02,0.01
0.47,-0.045,0.02,-0.05,0.04,0.01
0.475,-0.045,0.02,-0.05,0.04,0.01
0.48,-0.045,0.02,-0.05,0.04,0.01
0.485,-0.045,0.02,-0.05,0.04,0.01
0.49,-0.045,0.02,-0.05,0.04,0.01
0.495,-0.045,0.02,-0.05,0.04,0.01
0.5,-0.045,0.02,-0.05,0.04,0.01
0.505,-0.045,0.02,-0.05,0.04,0.01
0.51,-0.045,0.02,-0.05,0.04,0.01
0.515,-0.045,0.02,-0.05,0.04,0.01
0.52,-0.045,0.02,-0.05,0.04,0.01
0.525,-0.045,0.02,-0.05,0.04,0.01
0.53,-0.045,0.02,-0.05,0.04,0.01
0.535,-0.045,0.02,-0.05,0.04,0.01
0.54,-0.045,0.02,-0.05,0.04,0.01
0.545,-0.045,0.02,-0.05,0.04,0.01
0.55,-0.045,0.02,-0.05,0.04,0.01
0.555,-0.045,0.02,-0.05,0.04,0.01
0.285,-0.04,0.02,0.04,0.04,0.01
0.29,-0.04,0.02,0.04,0.04,0.01
0.295,-0.04,0.02,0.04,0.04,0.01
0.3,-0.04,0.02,0.04,0.04,0.01
0.305,-0.04,0.02,0.04,0.04,0.01
0.31,-0.04,0.02,0.04,0.04,0.01
0.315,-0.04,0.02,0.04,0.04,0.01
0.32,-0.04,0.02,0.04,0.04,0.01
0.325,-0.04,0.02,0.02,0.04,0.01
0.33,-0.04,0.02,0.01,0.04,0.01
0.335,-0.04,0.02,-0.01,0.04,0.01
0.355,-0.04,0.02,0.04,-0.03,0.01
0.36,-0.04,0.02,0.04,-0.03,0.01
0.365,-0.04,0.02,0.04,-0.05,0.01
0.37,-0.04,0.02,0.04,-0.05,0.01
0.375,-0.04,0.02,0.04,-0.05,0.01
0.38,-0.04,0.02,0.04,-0.05,0.01
0.385,-0.04,0.02,0.04,-0.05,0.01
0.39,-0.04,0.02,0.04,-0.05,0.01
0.395,-0.04,0.02,0.04,-0.05,0.01
0.4,-0.04,0.02,0.04,-0.05,0.01
0.405,-0.04,0.02,0.04,-0.05,0.01
0.41,-0.04,0.02,0.04,-0.05,0.01
0.415,-0.04,0.02,0.04,-0.05,0.01
0.42,-0.04,0.02,0.04,-0.05,0.01
0.425,-0.04,0.02,0.04,-0.03,0.01
0.43,-0.04,0.02,0.04,-0.03,0.01
0.435,-0.04,0.02,0.02,-0.03,0.01
0.44,-0.04,0.02,0.01,-0.03,0.01
0.445,-0.04,0.02,-0.01,-0.03,0.01
0.45,-0.04,0.02,-0.03,-0.03,0.01
0.455,-0.04,0.02,-0.04,-0.03,0.01
0.46,-0.04,0.02,-0.03,0.01,0.01
0.465,-0.04,0.02,-0.04,0.01,0.01
0.47,-0.04,0.02,-0.03,0.04,0.01
0.475,-0.04,0.02,-0.04,0.04,0.01
0.48,-0.04,0.02,-0.05,0.04,0.01
0.485,-0.04,0.02,-0.05,0.04,0.01
0.49,-0.04,0.02,-0.05,0.04,0.01
0.495,-0.04,0.02,-0.05,0.04,0.01
0.5,-0.04,0.02,-0.05,0.04,0.01
0.505,-0.04,0.02,-0.05,0.04,0.01
0.51,-0.04,0.02,-0.05,0.04,0.01
0.515,-0.04,0.02,-0.05,0.04,0.01
0.52,-0.04,0.02,-0.05,0.04,0.01
0.525,-0.04,0.02,-0.05,0.04,0.01
0.53,-0.04,0.02,-0.05,0.04,0.01
0.535,-0.04,0.02,-0.05,0.04,0.01
0.54,-0.04,0.02,-0.05,0.04,0.01
0.545,-0.04,0.02,-0.05,0.04,0.01
0.55,-0.04,0.02,-0.05,0.04,0.01
0.555,-0.04,0.02,-0.05,0.04,0.01
0.285,-0.035,0.02,0.04,0.04,0.01
0.29,-0.035,0.02,0.04,0.04,0.01
0.295,-0.035,0.02,0.04,0.04,0.01
0.3,-0.035,0.02,0.04,0.04,0.01
0.305,-0.035,0.02,0.04,0.04,0.01
0.31,-0.035,0.02,0.04,0.04,0.01
0.315,-0.035,0.02,0.04,0.04,0.01
0.32,-0.035,0.02,0.04,0.04,0.01
0.325,-0.035,0.02,0.02,0.04,0.01
0.33,-0.035,0.02,0.01,0.04,0.01
0.335,-0.035,0.02,-0.01,0.04,0.01
0.355,-0.035,0.02,0.04,-0.04,0.01
0.36,-0.035,0.02,0.04,-0.04,0.01
0.365,-0.035,0.02,0.04,-0.05,0.01
0.37,-0.035,0.02,0.04,-0.05,0.01
0.375,-0.035,0.02,0.04,-0.05,0.01
0.38,-0.035,0.02,0.04,-0.05,0.01
0.385,-0.035,0.02,0.04,-0.05,0.01
0.39,-0.035,0.02,0.04,-0.05,0.01
0.395,-0.035,0.02,0.04,-0.05,0.01
0.4,-0.035,0.02,0.04,-0.05,0.01
0.405,-0.035,0.02,0.04,-0.05,0.01
0.41,-0.035,0.02,0.04,-0.05,0.01
0.415,-0.035,0.02,0.04,-0.05,0.01
0.42,-0.035,0.02,0.04,-0.05,0.01
0.425,-0.035,0.02,0.04,-0.04,0.01
0.43,-0.035,0.02,0.04,-0.04,0.01
0.435,-0.035,0.02,0.02,-0.04,0.01
0.44,-0.035,0.02,0.01,-0.04,0.01
0.445,-0.035,0.02,-0.01,-0.04,0.01
0.45,-0.035,0.02,-0.03,-0.04,0.01
0.455,-0.035,0.02,-0.04,-0.04,0.01
0.46,-0.035,0.02,-0.03,-0.01,0.01
0.465,-0.035,0.02,-0.04,-0.01,0.01
0.47,-0.035,0.02,-0.03,0.02,0.01
0.475,-0.035,0.02,-0.04,0.02,0.01
0.48,-0.035,0.02,-0.05,0.04,0.01
0.485,-0.035,0.02,-0.05,0.04,0.01
0.49,-0.035,0.02,-0.05,0.04,0.01
0.495,-0.035,0.02,-0.05,0.04,0.01
0.5,-0.035,0.02,-0.05,0.04,0.01
0.505,-0.035,0.02,-0.05,0.04,0.01
0.51,-0.035,0.02,-0.05,0.04,0.01
0.515,-0.035,0.02,-0.05,0.04,0.01
0.52,-0.035,0.02,-0.05,0.04,0.01
0.525,-0.035,0.02,-0.05,0.04,0.01
0.53,-0.035,0.02,-0.05,0.04,0.01
0.535,-0.035,0.02,-0.05,0.04,0.01
0.54,-0.035,0.02,-0.05,0.04,0.01
0.545,-0.035,0.02,-0.05,0.04,0.01
0.55,-0.035,0.02,-0.05,0.04,0.01
0.555,-0.035,0.02,-0.05,0.04,0.01
0.285,-0.03,0.02,0.04,0.04,0.01
0.29,-0.03,0.02,0.04,0.04,0.01
0.295,-0.03,0.02,0.04,0.04,0.01
0.3,-0.03,0.02,0.04,0.04,0.01
0.305,-0.03,0.02,0.04,0.04,0.01
0.31,-0.03,0.02,0.04,0.04,0.01
0.315,-0.03,0.02,0.04,0.04,0.01
0.32,-0.03,0.02,0.04,0.04,0.01
0.325,-0.03,0.02,0.02,0.04,0.01
0.33,-0.03,0.02,0.01,0.04,0.01
0.335,-0.03,0.02,-0.01,0.04,0.01
0.355,-0.03,0.02,0.04,-0.05,0.01
0.36,-0.03,0.02,0.04,-0.05,0.01
0.365,-0.03,0.02,0.04,-0.05,0.01
0.37,-0.03,0.02,0.04,-0.05,0.01
0.375,-0.03,0.02,0.04,-0.05,0.01
0.38,-0.03,0.02,0.04,-0.05,0.01
0.385,-0.03,0.02,0.04,-0.05,0.01
0.39,-0.03,0.02,0.04,-0.05,0.01
0.395,-0.03,0.02,0.04,-0.05,0.01
0.4,-0.03,0.02,0.04,-0.05,0.01
0.405,-0.03,0.02,0.04,-0.05,0.01
0.41,-0.03,0.02,0.04,-0.05,0.01
0.415,-0.03,0.02,0.04,-0.05,0.01
0.42,-0.03,0.02,0.04,-0.05,0.01
0.425,-0.03,0.02,0.04,-0.05,0.01
0.43,-0.03,0.02,0.04,-0.05,0.01
0.435,-0.03,0.02,0.04,-0.03,0.01
0.44,-0.03,0.02,0.04,-0.03,0.01
0.445,-0.03,0.02,0.02,-0.03,0.01
0.45,-0.03,0.02,0.01,-0.03,0.01
0.455,-0.03,0.02,-0.01,-0.03,0.01
0.46,-0.03,0.02,-0.03,-0.03,0.01
0.465,-0.03,0.02,-0.04,-0.03,0.01
0.47,-0.03,0.02,-0.03,0.01,0.01
0.475,-0.03,0.02,-0.04,0.01,0.01
0.48,-0.03,0.02,-0.03,0.04,0.01
0.485,-0.03,0.02,-0.04,0.04,0.01
0.49,-0.03,0.02,-0.05,0.04,0.01
0.495,-0.03,0.02,-0.05,0.04,0.01
0.5,-0.03,0.02,-0.05,0.04,0.01
0.505,-0.03,0.02,-0.05,0.04,0.01
0.51,-0.03,0.02,-0.05,0.04,0.01
0.515,-0.03,0.02,-0.05,0.04,0.01
0.52,-0.03,0.02,-0.05,0.04,0.01
0.525,-0.03,0.02,-0.05,0.04,0.01
0.53,-0.03,0.02,-0.05,0.04,0.01
0.535,-0.03,0.02,-0.05,0.04,0.01
0.54,-0.03,0.02,-0.05,0.04,0.01
0.545,-0.03,0.02,-0.05,0.04,0.01
0.55,-0.03,0.02,-0.05,0.04,0.01
0.555,-0.03,0.02,-0.05,0.04,0.01
0.285,-0.025,0.02,0.04,0.04,0.04
0.29,-0.025,0.02,0.04,0.04,0.04
0.295,-0.025,0.02,0.04,0.04,0.04
0.3,-0.025,0.02,0.04,0.04,0.04
0.305,-0.025,0.02,0.04,0.04,0.04
0.31,-0.025,0.02,0.04,0.04,0.04
0.315,-0.025,0.02,0.04,0.04,0.04
0.32,-0.025,0.02,0.04,0.04,0.04
0.325,-0.025,0.02,0.02,0.04,0.04
0.33,-0.025,0.02,0.01,0.04,0.04
0.335,-0.025,0.02,-0.01,0.04,0.04
0.355,-0.025,0.02,0.04,-0.05,0.01
0.36,-0.025,0.02,0.04,-0.05,0.01
0.365,-0.025,0.02,0.04,-0.05,0.01
0.37,-0.025,0.02,0.04,-0.05,0.01
0.375,-0.025,0.02,0.04,-0.05,0.01
0.38,-0.025,0.02,0.04,-0.05,0.01
0.385,-0.025,0.02,0.04,-0.05,0.01
0.39,-0.025,0.02,0.04,-0.05,0.01
0.395,-0.025,0.02,0.04,-0.05,0.01
0.4,-0.025,0.02,0.04,-0.05,0.01
0.405,-0.025,0.02,0.04,-0.05,0.01
0.41,-0.025,0.02,0.04,-0.05,0.01
0.415,-0.025,0.02,0.04,-0.05,0.01
0.42,-0.025,0.02,0.04,-0.05,0.01
0.425,-0.025,0.02,0.04,-0.05,0.01
0.43,-0.025,0.02,0.04,-0.05,0.01
0.435,-0.025,0.02,0.04,-0.04,0.01
0.44,-0.025,0.02,0.04,-0.04,0.01
0.445,-0.025,0.02,0.02,-0.04,0.01
0.45,-0.025,0.02,0.01,-0.04,0.01
0.455,-0.025,0.02,-0.01,-0.04,0.01
0.46,-0.025,0.02,-0.03,-0.04,0.01
0.465,-0.025,0.02,-0.04,-0.04,0.01
0.47,-0.025,0.02,-0.03,-0.01,0.01
0.475,-0.025,0.02,-0.04,-0.01,0.01
0.48,-0.025,0.02,-0.03,0.02,0.01
0.485,-0.025,0.02,-0.04,0.02,0.01
0.49,-0.025,0.02,-0.05,0.04,0.01
0.495,-0.025,0.02,-0.05,0.04,0.01
0.5,-0.025,0.02,-0.05,0.04,0.01
0.505,-0.025,0.02,-0.05,0.04,0.01
0.51,-0.025,0.02,-0.05,0.04,0.01
0.515,-0.025,0.02,-0.05,0.04,0.01
0.52,-0.025,0.02,-0.05,0.04,0.01
0.525,-0.025,0.02,-0.05,0.04,0.01
0.53,-0.025,0.02,-0.05,0.02,0.01
0.535,-0.025,0.02,-0.05,0.02,0.01
0.54,-0.025,0.02,-0.05,0.02,0.01
0.545,-0.025,0.02,-0.05,0.02,0.01
0.55,-0.025,0.02,-0.05,0.02,0.01
0.555,-0.025,0.02,-0.05,0.02,0.01
0.285,-0.02,0.02,0.04,0.04,0.04
0.29,-0.02,0.02,0.04,0.04,0.04
0.295,-0.02,0.02,0.04,0.04,0.04
0.3,-0.02,0.02,0.04,0.04,0.04
0.305,-0.02,0.02,0.04,0.04,0.04
0.31,-0.02,0.02,0.04,0.04,0.04
0.315,-0.02,0.02,0.04,0.04,0.04
0.32,-0.02,0.02,0.04,0.04,0.04
0.325,-0.02,0.02,0.02,0.04,0.04
0.33,-0.02,0.02,0.01,0.04,0.04
0.335,-0.02,0.02,-0.01,0.04,0.04
0.355,-0.02,0.02,0.04,-0.05,0.01
0.36,-0.02,0.02,0.04,-0.05,0.01
0.365,-0.02,0.02,0.04,-0.05,0.01
0.37,-0.02,0.02,0.04,-0.05,0.01
0.375,-0.02,0.02,0.04,-0.05,0.01
0.38,-0.02,0.02,0.04,-0.05,0.01
0.385,-0.02,0.02,0.04,-0.05,0.01
0.39,-0.02,0.02,0.04,-0.05,0.01
0.395,-0.02,0.02,0.04,-0.05,0.01
0.4,-0.02,0.02,0.04,-0.05,0.01
0.405,-0.02,0.02,0.04,-0.05,0.01
0.41,-0.02,0.02,0.04,-0.05,0.01
0.415,-0.02,0.02,0.04,-0.05,0.01
0.42,-0.02,0.02,0.04,-0.05,0.01
0.425,-0.02,0.02,0.04,-0.05,0.01
0.43,-0.02,0.02,0.04,-0.05,0.01
0.435,-0.02,0.02,0.04,-0.05,0.01
0.44,-0.02,0.02,0.04,-0.05,0.01
0.445,-0.02,0.02,0.04,-0.03,0.01
0.45,-0.02,0.02,0.04,-0.03,0.01
0.455,-0.02,0.02,0.02,-0.03,0.01
0.46,-0.02,0.02,0.01,-0.03,0.01
0.465,-0.02,0.02,-0.01,-0.03,0.01
0.47,-0.02,0.02,-0.03,-0.03,0.01
0.475,-0.02,0.02,-0.04,-0.03,0.01
0.48,-0.02,0.02,-0.03,0.01,0.01
0.485,-0.02,0.02,-0.04,0.01,0.01
0.49,-0.02,0.02,-0.03,0.04,0.01
0.495,-0.02,0.02,-0.04,0.04,0.01
0.5,-0.02,0.02,-0.05,0.04,0.01
0.505,-0.02,0.02,-0.05,0.04,0.01
0.51,-0.02,0.02,-0.05,0.04,0.01
0.515,-0.02,0.02,-0.05,0.04,0.01
0.52,-0.02,0.02,-0.05,0.04,0.01
0.525,-0.02,0.02,-0.05,0.04,0.01
0.53,-0.02,0.02,-0.05,0.01,0.01
0.535,-0.02,0.02,-0.05,0.01,0.01
0.54,-0.02,0.02,-0.05,0.01,0.01
0.545,-0.02,0.02,-0.05,0.01,0.01
0.55,-0.02,0.02,-0.05,0.01,0.01
0.555,-0.02,0.02,-0.05,0.01,0.01
0.285,-0.015,0.02,0.04,0.04,0.04
0.29,-0.015,0.02,0.04,0.04,0.04
0.295,-0.015,0.02,0.04,0.04,0.04
0.3,-0.015,0.02,0.04,0.04,0.04
0.305,-0.015,0.02,0.04,0.04,0.04
0.31,-0.015,0.02,0.04,0.04,0.04
0.315,-0.015,0.02,0.04,0.04,0.04
0.32,-0.015,0.02,0.04,0.04,0.04
0.325,-0.015,0.02,0.02,0.04,0.04
0.33,-0.015,0.02,0.01,0.04,0.04
0.335,-0.015,0.02,-0.01,0.04,0.04
0.355,-0.015,0.02,0.04,-0.05,0.01
0.36,-0.015,0.02,0.04,-0.05,0.01
0.365,-0.015,0.02,0.04,-0.05,0.01
0.37,-0.015,0.02,0.04,-0.05,0.01
0.375,-0.015,0.02,0.04,-0.05,0.01
0.38,-0.015,0.02,0.04,-0.05,0.01
0.385,-0.015,0.02,0.04,-0.05,0.01
0.39,-0.015,0.02,0.04,-0.05,0.01
0.395,-0.015,0.02,0.04,-0.05,0.01
0.4,-0.015,0.02,0.04,-0.05,0.01
0.405,-0.015,0.02,0.04,-0.05,0.01
0.41,-0.015,0.02,0.04,-0.05,0.01
0.415,-0.015,0.02,0.04,-0.05,0.01
0.42,-0.015,0.02,0.04,-0.05,0.01
0.425,-0.015,0.02,0.04,-0.05,0.01
0.43,-0.015,0.02,0.04,-0.05,0.01
0.435,-0.015,0.02,0.04,-0.05,0.01
0.44,-0.015,0.02,0.04,-0.05,0.01
0.445,-0.015,0.02,0.04,-0.04,0.01
0.45,-0.015,0.02,0.04,-0.04,0.01
0.455,-0.015,0.02,0.02,-0.04,0.01
0.46,-0.015,0.02,0.01,-0.04,0.01
0.465,-0.015,0.02,-0.01,-0.04,0.01
0.47,-0.015,0.02,-0.03,-0.04,0.01
0.475,-0.015,0.02,-0.04,-0.04,0.01
0.48,-0.015,0.02,-0.03,-0.01,0.01
0.485,-0.015,0.02,-0.04,-0.01,0.01
0.49,-0.015,0.02,-0.03,0.02,0.01
0.495,-0.015,0.02,-0.04,0.02,0.01
0.5,-0.015,0.02,-0.05,0.04,0.01
0.505,-0.015,0.02,-0.05,0.04,0.01
0.51,-0.015,0.02,-0.05,0.04,0.01
0.515,-0.015,0.02,-0.05,0.04,0.01
0.52,-0.015,0.02,-0.05,0.04,0.01
0.525,-0.015,0.02,-0.05,0.04,0.01
0.53,-0.015,0.02,-0.05,-0.01,0.01
0.535,-0.015,0.02,-0.05,-0.01,0.01
0.54,-0.015,0.02,-0.05,-0.01,0.01
0.545,-0.015,0.02,-0.05,-0.01,0.01
0.55,-0.015,0.02,-0.05,-0.01,0.01
0.555,-0.015,0.02,-0.05,-0.01,0.01
0.285,-0.01,0.02,0.04,0.04,0.04
0.29,-0.01,0.02,0.04,0.04,0.04
0.295,-0.01,0.02,0.04,0.04,0.04
0.3,-0.01,0.02,0.04,0.04,0.04
0.305,-0.01,0.02,0.04,0.04,0.04
0.31,-0.01,0.02,0.04,0.04,0.04
0.315,-0.01,0.02,0.04,0.04,0.04
0.32,-0.01,0.02,0.04,0.04,0.04
0.325,-0.01,0.02,0.02,0.04,0.04
0.33,-0.01,0.02,0.01,0.04,0.04
0.335,-0.01,0.02,-0.01,0.04,0.04
0.455,-0.01,0.02,0.04,-0.03,0.01
0.46,-0.01,0.02,0.04,-0.03,0.01
0.465,-0.01,0.02,0.02,-0.03,0.01
0.47,-0.01,0.02,0.01,-0.03,0.01
0.475,-0.01,0.02,-0.01,-0.03,0.01
0.48,-0.01,0.02,-0.03,-0.03,0.01
0.485,-0.01,0.02,-0.04,-0.03,0.01
0.49,-0.01,0.02,-0.03,0.01,0.01
0.495,-0.01,0.02,-0.04,0.01,0.01
0.5,-0.01,0.02,-0.03,0.04,0.01
0.505,-0.01,0.02,-0.04,0.04,0.01
0.51,-0.01,0.02,-0.05,0.04,0.01
0.515,-0.01,0.02,-0.05,0.04,0.01
0.285,-0.005,0.02,0.04,0.04,0.04
0.29,-0.005,0.02,0.04,0.04,0.04
0.295,-0.005,0.02,0.04,0.04,0.04
0.3,-0.005,0.02,0.04,0.04,0.04
0.305,-0.005,0.02,0.04,0.04,0.04
0.31,-0.005,0.02,0.04,0.04,0.04
0.315,-0.005,0.02,0.04,0.04,0.04
0.32,-0.005,0.02,0.04,0.04,0.04
0.325,-0.005,0.02,0.02,0.04,0.04
0.33,-0.005,0.02,0.01,0.04,0.04
0.335,-0.005,0.02,-0.01,0.04,0.04
0.455,-0.005,0.02,0.04,-0.04,0.01
0.46,-0.005,0.02,0.04,-0.04,0.01
0.465,-0.005,0.02,0.02,-0.04,0.01
0.47,-0.005,0.02,0.01,-0.04,0.01
0.475,-0.005,0.02,-0.01,-0.04,0.01
0.48,-0.005,0.02,-0.03,-0.04,0.01
0.485,-0.005,0.02,-0.04,-0.04,0.01
0.49,-0.005,0.02,-0.03,-0.01,0.01
0.495,-0.005,0.02,-0.04,-0.01,0.01
0.5,-0.005,0.02,-0.03,0.02,0.01
0.505,-0.005,0.02,-0.04,0.02,0.01
0.51,-0.005,0.02,-0.05,0.04,0.01
0.515,-0.005,0.02,-0.05,0.04,0.01
0.285,0,0.02,0.04,0.04,0.04
0.29,0,0.02,0.04,0.04,0.04
0.295,0,0.02,0.04,0.04,0.04
0.3,0,0.02,0.04,0.04,0.04
0.305,0,0.02,0.04,0.04,0.04
0.31,0,0.02,0.04,0.04,0.04
0.315,0,0.02,0.04,0.04,0.04
0.32,0,0.02,0.04,0.04,0.04
0.325,0,0.02,0.02,0.04,0.04
0.33,0,0.02,0.01,0.04,0.04
0.335,0,0.02,-0.01,0.04,0.04
0.455,0,0.02,0.04,-0.05,0.01
0.46,0,0.02,0.04,-0.05,0.01
0.465,0,0.02,0.04,-0.03,0.01
0.47,0,0.02,0.04,-0.03,0.01
0.475,0,0.02,0.02,-0.03,0.01
0.48,0,0.02,0.01,-0.03,0.01
0.485,0,0.02,-0.01,-0.03,0.01
0.49,0,0.02,-0.03,-0.03,0.01
0.495,0,0.02,-0.04,-0.03,0.01
0.5,0,0.02,-0.03,0.01,0.01
0.505,0,0.02,-0.04,0.01,0.01
0.51,0,0.02,-0.03,0.04,0.01
0.515,0,0.02,-0.04,0.04,0.01
0.285,0.005,0.02,0.04,0.04,0.01
0.29,0.005,0.02,0.04,0.04,0.01
0.295,0.005,0.02,0.04,0.04,0.01
0.3,0.005,0.02,0.04,0.04,0.01
0.305,0.005,0.02,0.04,0.04,0.01
0.31,0.005,0.02,0.04,0.04,0.01
0.315,0.005,0.02,0.04,0.04,0.01
0.32,0.005,0.02,0.04,0.04,0.01
0.325,0.005,0.02,0.02,0.04,0.01
0.33,0.005,0.02,0.01,0.04,0.01
0.335,0.005,0.02,-0.01,0.04,0.01
0.355,0.005,0.02,0.04,0.04,0.01
0.36,0.005,0.02,0.04,0.04,0.01
0.365,0.005,0.02,0.04,0.04,0.01
0.37,0.005,0.02,0.04,0.04,0.01
0.375,0.005,0.02,0.04,0.04,0.01
0.38,0.005,0.02,0.04,0.04,0.01
0.385,0.005,0.02,0.04,0.04,0.01
0.39,0.005,0.02,0.04,0.04,0.01
0.395,0.005,0.02,0.04,0.04,0.01
0.4,0.005,0.02,0.04,0.04,0.01
0.405,0.005,0.02,0.04,0.04,0.01
0.41,0.005,0.02,0.04,0.04,0.01
0.415,0.005,0.02,0.04,0.04,0.01
0.42,0.005,0.02,0.04,0.04,0.01
0.425,0.005,0.02,0.04,0.04,0.01
0.43,0.005,0.02,0.04,0.04,0.01
0.435,0.005,0.02,0.04,0.01,0.01
0.44,0.005,0.02,0.04,0.01,0.01
0.445,0.005,0.02,0.04,-0.05,0.01
0.45,0.005,0.02,0.04,-0.05,0.01
0.455,0.005,0.02,0.04,-0.05,0.01
0.46,0.005,0.02,0.04,-0.05,0.01
0.465,0.005,0.02,0.04,-0.04,0.01
0.47,0.005,0.02,0.04,-0.04,0.01
0.475,0.005,0.02,0.02,-0.04,0.01
0.48,0.005,0.02,0.01,-0.04,0.01
0.485,0.005,0.02,-0.01,-0.04,0.01
0.49,0.005,0.02,-0.03,-0.04,0.01
0.495,0.005,0.02,-0.04,-0.04,0.01
0.5,0.005,0.02,-0.03,-0.01,0.01
0.505,0.005,0.02,-0.04,-0.01,0.01
0.51,0.005,0.02,-0.03,0.02,0.01
0.515,0.005,0.02,-0.04,0.02,0.01
0.52,0.005,0.02,-0.05,0.04,0.01
0.525,0.005,0.02,-0.05,0.04,0.01
0.53,0.005,0.02,-0.05,0.04,0.01
0.535,0.005,0.02,-0.05,0.04,0.01
0.54,0.005,0.02,-0.05,0.04,0.01
0.545,0.005,0.02,-0.05,0.04,0.01
0.55,0.005,0.02,-0.05,0.04,0.01
0.555,0.005,0.02,-0.05,0.04,0.01
0.285,0.01,0.02,0.04,0.04,0.01
0.29,0.01,0.02,0.04,0.04,0.01
0.295,0.01,0.02,0.04,0.04,0.01
0.3,0.01,0.02,0.04,0.04,0.01
0.305,0.01,0.02,0.04,0.04,0.01
0.31,0.01,0.02,0.04,0.04,0.01
0.315,0.01,0.02,0.04,0.04,0.01
